,title,journal,type,date,doi,scopusID,eID,abstract,url,codeFound
273,Tercentenary of the society of antiquaries of London lectures/ golson lecture 2008. Merlin's magic circles: Stonehenge and the use of the Preseli Bluestones,Australian Archaeology,Article,30-12-08,NA,SCOPUS_ID:79954784856,2-s2.0-79954784856,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/79954784856,NOT FOUND
274,The henge builders: New discoveries inspire archaeologists to re-envision the culture that created stonehenge,Archaeology,Article,12-12-08,NA,SCOPUS_ID:60950455512,2-s2.0-60950455512,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/60950455512,NOT FOUND
275,Auburn university students tackle mission: No class text? write your own,ENR (Engineering News-Record),Article,27-10-08,NA,SCOPUS_ID:55349127424,2-s2.0-55349127424,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/55349127424,NOT FOUND
276,New light on Stonehenge,Smithsonian,Article,01-10-08,NA,SCOPUS_ID:67650752084,2-s2.0-67650752084,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/67650752084,NOT FOUND
277,Oracles and advice as measurements,Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics),Conference Paper,25-09-08,10.1007/978-3-540-85194-3_6,SCOPUS_ID:52149084813,2-s2.0-52149084813,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/52149084813,NOT FOUND
278,Stone age principles for modern forest management,Journal of Forestry,Article,01-07-08,NA,SCOPUS_ID:50549087434,2-s2.0-50549087434,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/50549087434,NOT FOUND
279,"Archaeology: Early Stonehenge pilgrims came from afar, with cattle in tow",Science,Note,27-06-08,10.1126/science.320.5884.1704,SCOPUS_ID:46449139467,2-s2.0-46449139467,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/46449139467,NOT FOUND
280,Review: Solving Stonehenge,New Scientist,Review,18-06-08,10.1016/S0262-4079(08)61558-4,SCOPUS_ID:45249095586,2-s2.0-45249095586,"
                  A geometrical interpretation of the famous monument is refreshing but misses a broader discussion of Bronze Age culture, says Nick Saunders
               ",https://api.elsevier.com/content/abstract/scopus_id/45249095586,scopus-doi
281,"The phenology and impact of the gorse seed weevil, Exapion ulicis, on gorse, Ulex europaeus, in Tasmania",Biological Control,Article,01-04-08,10.1016/j.biocontrol.2008.01.009,SCOPUS_ID:40249095826,2-s2.0-40249095826,"
                  The patterns of gorse pod production, the phenology of Exapion ulicis and its impact on gorse seed production were assessed in a field study conducted at two sites over 20 months in Tasmania, Australia. The production of gorse pods varied considerably between the two sites as did the impact of E. ulicis on mature gorse seed production. At Stonehenge, a site in Tasmania’s eastern midlands, green pods were produced in spring and summer and black pods were produced in late spring, summer and early autumn, the timing of which was well synchronised with E. ulicis seed feeding activity. At Lymington, a coastal site in southern Tasmania, both green and black pods were produced almost all year, the timing of which was not well synchronised with E. ulicis seed feeding activity. As a result, the average percentage of mature seeds that were damaged by E. ulicis was 2.7 times higher at Stonehenge (45.5%) than at Lymington (16.7%). These levels of seed destruction were much lower than the levels (i.e. 75–85%) that were considered necessary by previous workers to cause a decline in gorse densities. The results show that additional agents are needed to act in combination with E. ulicis and reduce seed production further if seed feeding biological control agents are to have an impact on plant densities in Tasmanian gorse populations.
               ",https://api.elsevier.com/content/abstract/scopus_id/40249095826,scopus-doi
282,"Tourism impacts, planning and management: Second edition","Tourism Impacts, Planning and Management: Second Edition",Book,31-03-08,10.4324/9780080877631,SCOPUS_ID:84904931396,2-s2.0-84904931396,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84904931396,NOT FOUND
283,Visitor Attitudes to Stonehenge: International Icon or National Disgrace?,Journal of Heritage Tourism,Article,01-01-08,10.2167/jht058.0,SCOPUS_ID:84967197370,2-s2.0-84967197370,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/84967197370,NOT FOUND
284,Pseudoarchaeology and frauds,Encyclopedia of Archaeology,Book Chapter,01-01-08,10.1016/B978-012373962-9.00266-1,SCOPUS_ID:84882538110,2-s2.0-84882538110,"
               People are fascinated by antiquity: How did humanity come to be? What does the cave art of the Upper Paleolithic mean? How did ancient Egyptians build the pyramids? What was the purpose of Stonehenge? Public interest generates an appetite for solutions to these perceived mysteries and the demand for solutions creates a ready supply of researchers and writers ready to provide them, commonly by proposing highly speculative interpretations of actual data and, in the extreme, through the agency of outright fraud. Examples of archaeological frauds perpetrated in the name of religion (the Cardiff Giant) and science (Piltdown Man and the Fujimura web of hoaxes related to Paleolithic archaeology in Japan) are discussed here. Beyond mere fraud, pseudoarchaeology also involves the misinterpretation and misrepresentation of archaeological data to concoct a past that some feel is more satisfying, a past populated by greatly advanced, super-civilizations in deep time, lost continents, and even technology-proselytizing extraterrestrial visitors to our planet in antiquity. Such extreme scenarios have in common the fact that archaeological evidence lends no support to them. If, as author L. P. Hartley is correct in his characterization of the past as a foreign country, then archaeology provides our only viable passport and the extraordinary fables concocted by the pseudoarchaeologists must be rejected for the stories that only a scientific investigation of the past can provide.
            ",https://api.elsevier.com/content/abstract/scopus_id/84882538110,scopus-doi
285,Tourism and archaeology,Encyclopedia of Archaeology,Book Chapter,01-01-08,10.1016/B978-012373962-9.00416-7,SCOPUS_ID:84882534975,2-s2.0-84882534975,"
               Tourism is widely recognized as the world's largest industry, and heritage tourism is one of its fastest growing components. The intersection of heritage tourism and archaeology raises questions for archaeological practice, and the discipline has growing concern over the implications of archaeological sites receiving tremendous tourist attention. Research into the dynamics of heritage tourism for archaeology includes participant-observation studies, exploration of legal frameworks, studies of tourist advertisings and souvenirs, and ethnographic interviews with managers of historic sites.
            ",https://api.elsevier.com/content/abstract/scopus_id/84882534975,scopus-doi
286,Constructed landscapes in zoos and heritage,International Journal of Heritage Studies,Article,01-01-08,10.1080/13527250701712356,SCOPUS_ID:51249136972,2-s2.0-51249136972,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/51249136972,NOT FOUND
287,Don't mention Stonehenge!,Significance,Article,01-01-08,10.1111/j.1740-9713.2008.00284.x,SCOPUS_ID:40649100372,2-s2.0-40649100372,AbstractIt rises massive and magnificent above Salisbury Plain. The extraordinary monoliths of Stonehenge leave us as impressed today as ever—and as baffled. Archaeologists argue about how it was made. Can statisticians tell the answer? Chris Jones thinks they can be of considerable assistance.,https://api.elsevier.com/content/abstract/scopus_id/40649100372,crossref-doi
288,The alienation of Wessex,Cahiers Victoriens and Edouardiens,Review,01-12-07,NA,SCOPUS_ID:60950655389,2-s2.0-60950655389,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/60950655389,NOT FOUND
289,"A look into the nature of complex systems and beyond ""Stonehenge"" economics: Coping with complexity or ignoring it in applied economics?",Agricultural Economics,Conference Paper,01-09-07,10.1111/j.1574-0862.2007.00268.x,SCOPUS_ID:36849009155,2-s2.0-36849009155,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/36849009155,NOT FOUND
290,Research frameworks for World Heritage Sites and the conceptualization of archaeological knowledge,World Archaeology,Article,01-09-07,10.1080/00438240701464970,SCOPUS_ID:34548544884,2-s2.0-34548544884,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/34548544884,NOT FOUND
291,Cardboard couture,HOW,Article,01-06-07,NA,SCOPUS_ID:34248657267,2-s2.0-34248657267,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/34248657267,NOT FOUND
292,Dig links Stonehenge to circle of life,Nature,Note,08-02-07,10.1038/445574a,SCOPUS_ID:33846904076,2-s2.0-33846904076,NOT FOUND,https://api.elsevier.com/content/abstract/scopus_id/33846904076,NOT FOUND
